image_id,healthy,multiple_diseases,rust,scab
Test_300,0.00047217528671540004,0.0034803835913402247,2.7894974517280877e-07,0.9960471621721994
Test_301,0.9999953303373778,2.4823763593599077e-06,3.3043611927759198e-09,2.183981901615456e-06
Test_302,6.200230196323571e-08,0.00018321932178453192,2.813377203778056e-11,0.9998167186477798
Test_303,0.9996629976547913,0.0002883995387994651,7.656355828248806e-07,4.7837170826242904e-05
Test_304,0.1907060901631906,0.8067908732997123,0.00033514925718247207,0.002167887279914532
Test_305,0.9999743138126581,4.498974028948815e-06,1.0473603749936136e-07,2.108247727537608e-05
Test_306,3.5411178998400305e-08,2.0665043314817742e-05,8.815244408911546e-13,0.9999792995446238
Test_307,0.9999999766856151,1.2056272796732177e-08,8.014854061372134e-10,1.0456626009509039e-08
Test_308,4.051500292112877e-05,0.019678502517300224,5.067834466594273e-07,0.9802804756963323
Test_309,0.00021495855272966584,0.03676280009614784,0.9629443962808726,7.784507025003281e-05
Test_310,2.5871748260224588e-05,0.010224107252383166,0.9897417228638743,8.298135482143622e-06
Test_311,5.915512498332625e-06,0.9002497868254429,0.09973426100917952,1.0036652879279153e-05
Test_312,1.5447500213572572e-06,4.216948252454468e-05,3.4056750252562973e-11,0.9999562857333972
Test_313,4.544580681066841e-07,0.00017774481931594015,7.877280528380665e-11,0.9998218006438433
Test_314,1.2345230837646471e-06,3.772125404121051e-05,5.850242417110493e-11,0.9999610441643723
Test_315,1.4433814743267724e-05,0.00019476723956621977,7.731512914318379e-10,0.9997907981725389
Test_316,8.488442625323179e-08,4.610859898119432e-06,0.9999953041437607,1.1191394312038359e-10
Test_317,3.5059709863566562e-09,3.4996969120215015e-06,0.9999964967914596,5.657276026433053e-12
Test_318,2.4047923546811884e-05,0.00036220770724335527,4.74845347953627e-09,0.9996137396207567
Test_319,2.0104623143680264e-07,1.1050493844052053e-05,0.9999887479215748,5.383491190076076e-10
Test_320,3.2845083118324574e-10,2.83390198727688e-07,0.9999997162811182,2.3212716944445924e-13
Test_321,0.5860705311345964,0.4082976262714936,0.00030912333795367043,0.005322719255956456
Test_322,0.9963493081117359,0.0034737927159292905,9.503848375100837e-07,0.00017594878749745482
Test_323,0.0003697318059336847,0.028951169251934063,0.9705780949561043,0.00010100398602817257
Test_324,9.82511769870499e-09,1.9215103335327102e-07,0.9999997980213573,2.491578764343748e-12
Test_325,3.7533478899197885e-06,0.00021473474585153064,4.931071440626453e-10,0.9997815114131512
Test_326,1.8850413046333605e-07,3.902679427026189e-06,0.9999959086119322,2.0451139416051633e-10
Test_327,1.12899449480137e-06,4.3492043346869716e-05,3.1132662560464385e-11,0.9999553789310254
Test_328,6.764411207207821e-07,7.91144385614768e-06,0.99999141029468,1.8203430184917465e-09
Test_329,1.2037754135040071e-06,3.5463235789220155e-05,0.9999633202565222,1.2732274730799557e-08
Test_330,0.00019926212957433403,0.012386059180107867,0.9874032125541167,1.1466136201123073e-05
Test_331,0.060212215274065436,0.25593579110220477,0.00829171177459578,0.6755602818491342
Test_332,0.999994874884246,3.334603352740913e-06,1.3154374992067226e-08,1.7773580260671978e-06
Test_333,1.7812752768616475e-05,0.0035358770435460337,0.9964449172990637,1.3929046212030897e-06
Test_334,5.9051037624800366e-08,1.6270137392653757e-05,0.999983670681312,1.3025709482051396e-10
Test_335,0.999998062718986,1.0815741824314412e-06,2.1701860245205913e-08,8.34004971632234e-07
Test_336,3.84664413381909e-05,0.00021087617781557854,0.9997505724399494,8.494089677923869e-08
Test_337,0.9894539280124255,0.005507478881211921,4.264973857280554e-07,0.00503816660897699
Test_338,0.9999929676371128,4.0093929877231e-06,4.400033127493357e-08,2.9789695681607397e-06
Test_339,2.8106898805834416e-06,0.0018509720480840645,0.9981459253870544,2.9187498147047523e-07
Test_340,0.027025653835056396,0.016630217491763674,0.9562647928188432,7.933585433627384e-05
Test_341,0.9991951834416511,0.000766476672303748,2.560438179860796e-07,3.808384222680975e-05
Test_342,0.9999826477343869,1.6592551017412643e-05,1.212529361261464e-07,6.384616591794531e-07
Test_343,0.0001856605495702058,0.0014286958636176043,4.888448952113159e-07,0.9983851547419171
Test_344,2.039483886732339e-07,1.555711456113071e-05,0.9999842383595101,5.775402095343177e-10
Test_345,0.001136344911475367,0.9278803275381691,0.027588746211734072,0.043394581338621535
Test_346,2.3472754151335053e-06,5.563853638104794e-05,0.999942005208412,8.979791793997385e-09
Test_347,0.0003325325616727241,0.06766206182440127,0.9315338276587267,0.0004715779551990347
Test_348,1.1078994577290802e-07,1.4711551053267448e-05,1.7846592490914713e-12,0.9999851776572161
Test_349,6.418342197091267e-05,0.9360195812610532,0.018055590562448705,0.04586064475452702
Test_350,3.0912575185066593e-06,0.00022340256924129515,3.1193938491205903e-10,0.9997735058613004
Test_351,1.5620290601941794e-09,3.258405162200747e-07,0.9999996725965857,8.687440131842329e-13
Test_352,0.002180096565342616,0.09528842058739759,0.0006926865653069737,0.901838796281953
Test_353,0.004690264212635345,0.828732933359038,0.05780893869252426,0.1087678637358023
Test_354,2.9490022192157982e-08,4.6080954069402707e-07,0.9999995096891018,1.1334863344838748e-11
Test_355,0.00035738399521555636,0.14245863017044075,0.00017265256749305775,0.8570113332668507
Test_356,0.9999999505372189,2.9292845853629408e-08,1.2182524317150377e-09,1.8951683440571275e-08
Test_357,0.9999999150092693,5.818556853596313e-08,3.5301477886830706e-10,2.6452146901414224e-08
Test_358,3.6967909223167504e-08,0.9999969665207342,1.1266208490934725e-06,1.8698905076258246e-06
Test_359,7.137972501322718e-06,0.00023635796859217598,2.9105111099785143e-09,0.9997565011483951
Test_360,4.45828386911388e-06,0.0003971843652150462,4.3402715828671127e-10,0.9995983569168887
Test_361,0.9999999235580639,5.496265190638781e-08,3.896092080347038e-09,1.7583192461562637e-08
Test_362,0.9999997621116579,1.6539781398672103e-07,1.6882018709114723e-08,5.560851000850906e-08
Test_363,7.155838274478582e-05,0.1642318649631956,0.8356530625653364,4.3514088723271294e-05
Test_364,0.00015954375378589246,0.7002684950269511,0.2991040010113434,0.0004679602079195857
Test_365,1.1638031487457879e-07,1.1228658846767296e-05,0.9999886544941228,4.667161002177515e-10
Test_366,3.4647517172521736e-05,0.008044221509951627,0.99191912945983,2.001513046291905e-06
Test_367,6.436013873525616e-08,1.7804242837191525e-05,8.809134474568065e-13,0.9999821313961437
Test_368,0.9999845123661911,5.311839215147346e-06,1.2730565458068778e-08,1.016306402788545e-05
Test_369,2.4140511207455763e-07,0.001102675432498327,8.809274824097379e-10,0.9988970822814617
Test_370,5.958952721828647e-09,1.3321829088972681e-06,0.9999986618541374,4.001561273022823e-12
Test_371,9.750458899647052e-10,4.6850747880582645e-07,0.9999995305165916,8.83569860035193e-13
Test_372,3.2261243266546923e-08,1.5267270458874438e-05,9.945575152725458e-13,0.9999847004673035
Test_373,8.000949198004769e-07,0.002097238298235463,0.9979018648612554,9.674558950044488e-08
Test_374,4.210294604521215e-06,4.1639725380199916e-05,0.999954137340185,1.2639829988138589e-08
Test_375,6.671470306634771e-06,9.34955469763407e-05,3.8169782016339794e-10,0.9998998326010193
Test_376,0.9999883559236087,8.684133959046276e-06,2.7977948878800417e-06,1.6214754423429338e-07
Test_377,0.9992619213589201,0.00019050209507931213,2.3312133022136006e-07,0.000547343424670395
Test_378,4.5265282448829735e-08,4.1428008246430776e-06,0.9999958118973817,3.6511032853939576e-11
Test_379,1.9716505622157233e-05,0.007861638685039979,0.9921105899048935,8.054904444041306e-06
Test_380,9.00095513129523e-06,0.0005287883529728124,7.786913378380136e-10,0.9994622099132042
Test_381,0.02229390808474766,0.01022535637589481,6.579097214963661e-06,0.9674741564421424
Test_382,1.006822708068829e-05,0.0001692054767103273,2.734261661385093e-10,0.9998207260227826
Test_383,0.9999987358341947,4.572732861489908e-07,4.021712503144854e-08,7.666753937007186e-07
Test_384,3.0405679276447594e-11,1.4321458078557122e-07,0.9999998567549963,1.77449736552939e-14
Test_385,1.2590192337473386e-05,0.0002664553419649961,1.6832504796415953e-09,0.999720952782447
Test_386,3.375281133101843e-06,0.9768787974024334,0.02272364648248255,0.000394180833950745
Test_387,1.2372990138440544e-07,2.386095068450273e-05,5.106399436410543e-12,0.999976015314307
Test_388,0.9999994725927129,1.2418089525764726e-07,3.269449115598537e-08,3.705319004176217e-07
Test_389,0.9999973915206194,1.6044067503526691e-06,3.791755086078569e-08,9.661550793791573e-07
Test_390,0.9999944415530708,3.7510248106990133e-06,7.986792296655626e-08,1.72755419521026e-06
Test_391,0.00014255628773753352,0.6010211342551854,0.39868690989803807,0.00014939955903913788
Test_392,1.4022900751825483e-08,3.985710394790044e-06,0.9999960002418684,2.483594756944291e-11
Test_393,3.447405245896902e-06,0.02356660079127168,2.9967232058139016e-07,0.976429652131162
Test_394,5.354711361011469e-07,2.479624310940152e-05,1.0938557836740446e-11,0.9999746682748158
Test_395,9.305192900848919e-09,0.9999148578123904,8.504003662387753e-05,9.284579290475354e-08
Test_396,7.34528639379793e-05,0.0034813122330456083,4.68782266347625e-08,0.9964451880247897
Test_397,0.00011185100598081113,0.0018088300563435778,5.991484634350949e-08,0.9980792590228296
Test_398,2.176265025093469e-06,2.0701714193114544e-05,0.9999771181568777,3.863904071126947e-09
Test_399,0.04847268553850111,0.0017588898912351957,7.196111648629956e-06,0.949761228458615
Test_400,1.4339581278321492e-07,4.682588831197579e-06,0.999995173960112,5.5244398243789424e-11
Test_401,0.00026166203798143735,0.019757815978798703,0.9798796470431148,0.00010087494010509843
Test_402,3.125056601278298e-07,1.859896483437875e-05,3.537741565338821e-12,0.9999810885259672
Test_403,0.0007635992825485972,0.9785235203373345,0.02031048531111058,0.0004023950690063534
Test_404,6.63173380982542e-06,9.561835464949532e-05,1.5518508283558373e-10,0.9998977497563557
Test_405,3.714927348549264e-05,0.000241333679724163,2.5906806669825037e-09,0.9997215144561092
Test_406,9.660079339960356e-08,1.2693912744436022e-05,9.734863225139406e-13,0.9999872094854891
Test_407,1.0782079043017174e-05,0.00010434741772348353,2.4039684921313043e-10,0.9998848702628361
Test_408,1.1025975331612548e-05,0.8888405970279945,0.00012781874777056127,0.11102055824890358
Test_409,1.0666079142248597e-06,0.0027653318485810524,0.9972333987063667,2.0283713767785307e-07
Test_410,1.1259270770282318e-05,0.0008953909601110857,2.360824130445373e-09,0.9990933474082941
Test_411,0.999998066374501,1.663998964090282e-06,1.1972317010803445e-07,1.4990336526423544e-07
Test_412,1.9613742114343586e-05,0.22309487013658594,0.7768511825844768,3.4333536822932344e-05
Test_413,0.9999999736452739,1.9041360363448732e-08,1.257528232177194e-09,6.0558375570666496e-09
Test_414,2.3251628105433615e-08,3.5273167633150103e-06,0.9999964494190106,1.2597202967204205e-11
Test_415,4.618055012533015e-06,0.00020099942492655585,0.9997943359175545,4.660250622458654e-08
Test_416,0.00016416911796669482,0.0006253555876519218,6.086238502083439e-08,0.9992104144319963
Test_417,8.149845715506212e-08,4.530416672672072e-06,0.9999953879866513,9.821846333853986e-11
Test_418,0.9999823436927056,1.0764430221999509e-05,1.5379555736278082e-08,6.876497517102219e-06
Test_419,0.999996854257249,2.6329222451116884e-06,3.539014296506383e-08,4.774303625881171e-07
Test_420,1.816143172773725e-07,0.00010911575955786393,0.9998907005101165,2.1160081135665605e-09
Test_421,7.438687550476986e-07,5.137109261972488e-05,2.5837753305953423e-11,0.9999478850127875
Test_422,0.0002339388252984373,0.0014610077093906771,1.258999008924287e-07,0.99830492756541
Test_423,1.6232515848518428e-05,0.009016071635615986,0.9909632352535451,4.460594990819426e-06
Test_424,5.35412654922256e-08,0.00025411990106499006,0.9997458257086869,8.489821367506232e-10
Test_425,0.019208596611045476,0.003987656658240869,2.853578682517325e-06,0.976800893152031
Test_426,4.36595228693458e-10,2.488691908438609e-07,0.9999997506940757,1.390817870792265e-13
Test_427,1.0298500323485334e-06,9.560282108371655e-05,3.7472592404348674e-11,0.9999033672914113
Test_428,2.1640167886872693e-06,6.378364030311306e-05,8.286105974344767e-11,0.9999340522600473
Test_429,2.538069015457748e-07,7.703371728920654e-06,0.9999920424698857,3.51484527873253e-10
Test_430,5.699700774984868e-07,0.00029287184040199696,0.9997065472786664,1.0910853831734171e-08
Test_431,0.17619484194139948,0.820675802392814,4.567180792479109e-05,0.0030836838578617146
Test_432,6.177045491030308e-07,0.00013770904854612832,9.099375378045425e-11,0.9998616731559112
Test_433,1.2267221899745046e-06,3.8135177344226584e-05,2.7736902614146606e-11,0.9999606380727293
Test_434,8.659075170905375e-06,0.0006013458601238959,4.716761934786936e-09,0.9993899903479437
Test_435,0.9999974346796108,1.539515315908635e-06,5.502455687271886e-09,1.0203026172799233e-06
Test_436,1.2314586539830412e-05,0.00011401509105632101,1.0388905695872375e-09,0.9998736692835134
Test_437,6.308394613897586e-06,0.9985916035908083,0.001370501881186821,3.1586133391484536e-05
Test_438,3.395365881857439e-05,0.09228550088890157,0.9076604604448958,2.008500738391131e-05
Test_439,0.00016687206638154868,0.003694078365135521,0.9961285300516416,1.0519516841814522e-05
Test_440,1.4642154920223805e-06,0.00047449867237157536,0.9995240206995193,1.6412617249572246e-08
Test_441,0.9999750643617056,1.8268655876488566e-05,4.3272244135686814e-08,6.623710173636297e-06
Test_442,1.0679296854531224e-06,2.1657608843092632e-06,0.9999967660996679,2.0976192810235472e-10
Test_443,3.63860586354114e-06,4.4429280395250907e-05,8.989339869429026e-11,0.9999519320238482
Test_444,0.9999984366545902,1.2206539611123479e-06,9.318332700284757e-09,3.333731162421119e-07
Test_445,1.2837182418402774e-05,0.00020901576806268035,0.9997780940083254,5.30411934634477e-08
Test_446,2.288007618442748e-09,3.2496050953512494e-07,0.9999996727499261,1.5568052097826147e-12
Test_447,1.4881163276787652e-06,0.000325729794682488,0.9996727634355846,1.865340564473756e-08
Test_448,2.7533650765815723e-09,4.170115687252505e-07,0.9999995802322481,2.8175342392106835e-12
Test_449,3.2201202637580977e-06,0.00013115062661991415,3.9653561307018646e-10,0.999865628856581
Test_450,3.46533773028071e-10,7.859527685054851e-07,0.9999992137002938,4.0346002501183144e-13
Test_451,6.932564570216775e-08,3.3826972694009888e-06,0.9999965478975816,7.950350154721675e-11
Test_452,6.86005404237689e-06,0.0009751046009577848,0.9990177862896458,2.490553540016481e-07
Test_453,1.5607213590137014e-06,7.20215595610873e-05,9.185516730021245e-11,0.999926417627225
Test_454,0.0001234925579085363,0.6878100008246699,0.3106322440544796,0.0014342625629418014
Test_455,2.3129396476659918e-07,8.410876156628546e-06,1.0528590982114401e-12,0.9999913578288252
Test_456,5.357766872990447e-06,0.019678729955633537,0.9803146810795134,1.231197980264525e-06
Test_457,2.05703500806488e-06,0.0028467574009712515,8.140064963011887e-09,0.9971511774239555
Test_458,0.0005563206209711929,0.0005881472699977009,1.1555087079490864e-07,0.99885541655816
Test_459,7.303999151847544e-08,5.146099499826951e-07,0.9999994123387012,1.1356654033170635e-11
Test_460,8.455573661219713e-06,0.0005675478413520034,1.2574153744368026e-08,0.9994239840108332
Test_461,1.0612322580928353e-06,0.00014689089312161881,7.489154065144614e-11,0.9998520477997289
Test_462,6.760625867903195e-05,0.16733469329122186,0.8324345759547269,0.00016312449537217848
Test_463,4.037793895753507e-06,0.002502737933759187,2.5878291505504097e-08,0.9974931983940534
Test_464,0.999999538691499,3.9073057639692745e-07,6.859850238094826e-09,6.371807435237617e-08
Test_465,1.5935839049198194e-09,1.8849906914154743e-06,0.9999981134109653,4.759134672364133e-12
Test_466,3.540310274722343e-06,0.0007818278683051187,0.9992145287055274,1.0311589267641161e-07
Test_467,1.076534982012932e-07,0.0010220628942607252,8.52222176765373e-11,0.9989778293670192
Test_468,0.9980914361869774,0.001787034513185487,2.0318522139436902e-05,0.00010121077769786446
Test_469,7.107371837531024e-05,0.8126207542834326,0.1867997677155799,0.0005084042826124122
Test_470,8.408112697468673e-05,0.33636936841417653,0.00013819095151477624,0.6634083595073339
Test_471,8.21195023711975e-07,0.0002953956131374783,0.9997037708871812,1.2304657502825611e-08
Test_472,0.9999998600992521,8.219354243828896e-08,2.6261252315419556e-09,5.508107979530807e-08
Test_473,6.285374678673395e-05,0.990090927762407,0.00898310575750349,0.000863112733302969
Test_474,3.0072572420506394e-09,1.8034658851156124e-07,0.999999816645192,9.61923037819227e-13
Test_475,1.4522240432930667e-06,0.00204691558454844,1.1183860513456755e-09,0.9979516310730216
Test_476,1.6387097592749285e-06,4.791813532617642e-05,6.650934883988798e-11,0.9999504430884055
Test_477,5.87250709999314e-07,5.27383494981017e-05,2.445484943547248e-11,0.9999466743753371
Test_478,3.0040709826570017e-06,0.00011941389456544126,2.1535235929812435e-10,0.9998775818190996
Test_479,1.8292607901685651e-06,2.604308036449412e-05,3.950869211923572e-11,0.9999721276193367
Test_480,2.5657778344174017e-05,0.06620477104640729,0.9337599401212623,9.631053986237762e-06
Test_481,6.303815760262718e-06,0.00035003895910131735,1.9641953330509676e-09,0.9996436552609433
Test_482,0.000200174549518992,0.0068698877678834685,2.8031124286052486e-07,0.9929296573713546
Test_483,1.2743147606468915e-06,0.0008365882782204752,0.9991621024259196,3.498109885621768e-08
Test_484,0.9997160000397936,0.00021803584841272242,7.949007609849382e-07,6.516921103242417e-05
Test_485,0.9999995341374757,1.6550767562891181e-07,3.419866841961058e-08,2.6615618026258573e-07
Test_486,3.3495243175497747e-06,0.000502825704299096,5.060331939326394e-10,0.99949382426535
Test_487,0.9999926624367623,9.639191738098573e-07,4.339918154359979e-08,6.3302448820956715e-06
Test_488,3.9108601058371715e-06,0.07332481094641748,0.9266670007072013,4.277486275163618e-06
Test_489,0.00010235617952113465,0.0003999512766439707,0.9994974417184551,2.5082537985512597e-07
Test_490,0.0014577132092787248,0.4468698787666944,0.5497796554697727,0.0018927525542540146
Test_491,1.700960255665796e-10,1.419098960522591e-06,0.9999985807306366,3.063788872518832e-13
Test_492,5.086002977141985e-06,4.694385362455427e-05,1.3263258889174057e-10,0.9999479700107654
Test_493,1.244513303100596e-06,0.0018195921102682373,5.902184848623787e-09,0.998179157474244
Test_494,7.528890100196714e-06,0.0001783782654920099,0.999814069994535,2.284987299009251e-08
Test_495,2.2263591422230058e-06,0.0003344243508340633,4.1289857215910066e-10,0.9996633488771252
Test_496,0.9999998026519614,1.4787903758361271e-07,4.926112436067117e-09,4.4542888608817313e-08
Test_497,6.478220983968276e-06,8.14808509633224e-05,1.8131220827474807e-10,0.9999120407467409
Test_498,0.999999117185048,5.90242505251034e-07,1.223241185741986e-08,2.803400350727304e-07
Test_499,7.004956685526589e-06,0.0002712739467637711,0.9997216739575776,4.713897342767102e-08
Test_500,3.886410514262967e-08,8.551655404737762e-06,0.9999914094163731,6.411714820639978e-11
Test_501,0.9999976491119427,1.6835118038890847e-06,1.9857899882414224e-08,6.475183531395057e-07
Test_502,0.9999907467273379,7.951321357485392e-06,8.500486752946362e-07,4.51902629562264e-07
Test_503,1.0657300710316482e-07,8.320143378256875e-06,0.9999915729994606,2.841544093559656e-10
Test_504,0.000572444821880247,0.001497677405944891,2.208464464037474e-07,0.9979296569257287
Test_505,2.3398436113950654e-06,0.0008232181401100584,1.5702270175196136e-09,0.9991744404460515
Test_506,2.4101844444480907e-07,0.9998807774576413,0.00011822738206492213,7.541418494209504e-07
Test_507,3.2127580471719004e-05,0.00013172803238748658,0.9998359208817803,2.23505361074571e-07
Test_508,4.211017808873793e-08,1.1807670967784123e-05,0.9999881501064749,1.1237923400313588e-10
Test_509,1.85389161012297e-08,1.0849054502043128e-05,0.9999891323596533,4.6928151773046526e-11
Test_510,2.162087461870608e-05,0.003151203404218609,0.9968264871556286,6.885655343591092e-07
Test_511,4.669404535015792e-06,0.00048405924289743904,5.944528676971434e-10,0.9995112707581149
Test_512,0.9999998726305777,6.40370637473704e-08,4.1874532307587e-09,5.9144904933596386e-08
Test_513,6.370217385534842e-05,0.0072024468399415785,3.3919970232388443e-07,0.9927335117865009
Test_514,0.9999684027258164,2.2733476712120907e-05,1.866814197569794e-08,8.845129329203826e-06
Test_515,2.2781216758601596e-08,6.026343187152419e-06,0.9999939507872944,8.83010707716766e-11
Test_516,1.2126061776009359e-08,6.882080563903972e-07,0.9999992996592868,6.594594943381288e-12
Test_517,7.199345631275339e-07,0.001040705249498241,5.399779140870258e-10,0.9989585742759608
Test_518,0.00035943052085718723,0.727973769365765,0.269897396248133,0.0017694038652447262
Test_519,1.220370108036638e-05,0.00019523477975462658,1.289063439334698e-09,0.9997925602301011
Test_520,8.48410808497271e-08,0.9998841297270724,9.241913891618584e-05,2.3366292930803023e-05
Test_521,0.9990611698535024,0.00017747285280037475,1.578763675857713e-06,0.0007597785300217139
Test_522,1.7986184854598091e-09,2.917946554259739e-07,0.9999997064061276,5.979754040419432e-13
Test_523,2.0697285615801506e-09,2.5711853746019945e-06,0.9999974267422381,2.659281192883599e-12
Test_524,1.8600995754328785e-08,6.6440684955789184e-06,0.9999933372943687,3.613913043386958e-11
Test_525,0.24282143036688447,0.14542263667095073,0.6109908826068825,0.0007650503552820513
Test_526,7.714367833737364e-06,0.0033935855246023912,0.9965984331386355,2.669689285426772e-07
Test_527,2.203788397750486e-05,0.0026045502554934512,0.9973729622826045,4.495779246238127e-07
Test_528,7.693723536662321e-07,5.47160236127828e-05,0.9999445101755586,4.42847481839847e-09
Test_529,0.003707638097825129,0.003330239079620109,4.893737570250937e-07,0.992961633448798
Test_530,0.9999946574248607,1.8031264457601837e-06,3.330326300665962e-08,3.50614543015888e-06
Test_531,1.0245369582907264e-07,1.4186409744252297e-05,0.9999857107162813,4.2027866621111083e-10
Test_532,0.0002495368245445912,0.0005403696279803647,0.9992083862193308,1.7073281441328499e-06
Test_533,9.371946233221689e-05,0.4373868038846213,4.146512962975969e-05,0.5624780115234165
Test_534,7.262630392077703e-07,0.0008176766378716977,9.911087822631054e-10,0.9991815961079802
Test_535,3.445347191709749e-09,7.658094739508636e-07,0.9999992307423977,2.7819580466776716e-12
Test_536,0.002409925126593784,0.7977412638322405,0.03985471305899516,0.15999409798217037
Test_537,1.2428141417126272e-06,1.1777752970941904e-05,0.9999869783857767,1.0471104079548446e-09
Test_538,1.7050284386673792e-06,4.6682853354049375e-05,2.1916558957970292e-11,0.9999516120962909
Test_539,7.999631344625055e-05,0.0016029212334795213,0.9983156483076725,1.4341454014885587e-06
Test_540,4.535073076955265e-09,7.6107572636698e-07,0.9999992343848625,4.337653778902404e-12
Test_541,0.9999897893560812,7.527018285881986e-06,1.5320792266435741e-07,2.530417710094077e-06
Test_542,0.9999989311550206,5.136807779026467e-07,2.3910629855355835e-09,5.527731382026696e-07
Test_543,5.3491717282756736e-05,0.8177182657550672,0.18192005089337773,0.0003081916342724131
Test_544,1.0538176459209943e-06,0.00045091047569435826,0.9995480136184962,2.2088163879426877e-08
Test_545,9.041196002896819e-06,0.002315900386956018,0.9976742084161179,8.500009226271714e-07
Test_546,1.4423695492599532e-05,0.0026064260205543653,1.1579080623650885e-08,0.9973791387048723
Test_547,3.6866356843779887e-10,5.329166480992764e-07,0.9999994667143304,3.575801965155552e-13
Test_548,2.3973915909883246e-07,0.0005103234575691308,0.9994894286417451,8.161526461269205e-09
Test_549,1.0035650786505272e-05,0.0021479035245973296,1.526295356258472e-08,0.9978420455616629
Test_550,0.0006424410530514202,0.007594674946039213,1.2004129271950316e-06,0.9917616835879823
Test_551,0.9999967149449251,2.448758365171449e-06,3.6014123607037435e-08,8.002825867135984e-07
Test_552,4.4629311553564e-05,0.04941382546625178,0.9505293415824827,1.2203639712038621e-05
Test_553,1.3942128207965378e-06,8.6405048582351e-05,1.3007201691216427e-10,0.9999122006085246
Test_554,6.510449097524999e-05,0.007114772529708062,3.789027952983381e-07,0.9928197440765217
Test_555,3.6421157103250775e-06,6.494513648128619e-05,1.2582450886884413e-10,0.999931412621984
Test_556,0.9999669353903151,2.048848969685458e-05,3.192982773687549e-07,1.2256821711258257e-05
Test_557,4.6073000034839714e-08,0.9987552852741279,0.0012403048010615628,4.363851810157791e-06
Test_558,4.621600283005136e-06,0.011256594507302533,0.9887380634265236,7.204658908917241e-07
Test_559,0.9978038274294608,0.0014288377698219226,9.404568325788195e-07,0.0007663943438851456
Test_560,4.039692547536115e-08,1.0315817801197364e-05,0.9999896436204997,1.6477385429564968e-10
Test_561,3.0861729332819224e-05,0.640553212343966,0.3593942966221579,2.1629304543495086e-05
Test_562,2.510408066257501e-06,0.9999194835426224,6.502204460284822e-05,1.2984004708713813e-05
Test_563,0.0011975987762027492,0.7444293172928671,0.24899348390747353,0.0053796000234566715
Test_564,5.8492988445358015e-05,0.2333373285562736,0.766578221928184,2.5956527097065065e-05
Test_565,3.390085900438426e-07,1.3716833344673465e-05,0.9999859431923322,9.657339957430477e-10
Test_566,0.00026888271090524815,0.8764521678122401,0.12133523933615875,0.001943710140695817
Test_567,1.955806840730909e-06,0.0003523349070966456,1.8075312321106862e-10,0.9996457091053097
Test_568,0.0005826004676897491,0.0013620250568382225,0.9980495982194866,5.7762559857868445e-06
Test_569,0.00016154055940629237,0.0018515652877666429,1.4662507530141158e-07,0.9979867475277514
Test_570,0.0019459300601345664,0.0025567899903763836,7.238373188454467e-07,0.9954965561121701
Test_571,8.889343239789793e-06,0.0003149414607791123,0.9996760886285607,8.056742007546938e-08
Test_572,3.929738100032353e-06,0.00018080332161141875,3.3691133871301047e-10,0.9998152666033768
Test_573,7.666027650676239e-06,5.641589480922673e-05,4.853159163777276e-10,0.999935917592224
Test_574,1.0999471818025473e-05,0.00026620745776566464,2.509975044656608e-09,0.9997227905604411
Test_575,0.9888512466738717,0.002645308754583334,3.217292974022547e-06,0.008500227278571084
Test_576,0.0009799738952507003,0.8615839407826058,0.010649260264194417,0.1267868250579492
Test_577,3.895467420949516e-06,0.0002419421645781438,9.500940497131425e-10,0.9997541614179069
Test_578,0.0005333301667798153,0.3415417122767714,0.0005107852509359972,0.6574141723055128
Test_579,0.005258400493136546,0.9934657588793687,2.0523290262298277e-05,0.0012553173372324142
Test_580,1.5140273342336182e-07,5.124880092899753e-06,0.9999947235981039,1.1906934603881393e-10
Test_581,0.9999999746771898,1.2100435865003574e-08,4.592995758398579e-09,8.629378719862e-09
Test_582,1.2402895717664108e-06,0.0006225417429421744,0.9993761787888271,3.9178658845378996e-08
Test_583,0.9999993191890668,4.087477530140016e-07,3.489873597250654e-09,2.685733061949087e-07
Test_584,1.3708938758317353e-05,4.4359634353406744e-05,0.9999419125185744,1.890831354352967e-08
Test_585,8.91686601932758e-08,4.791875465352124e-07,0.9999994316296446,1.4148095245878694e-11
Test_586,0.9999606687925124,1.3421963207490114e-05,2.0456193741291273e-08,2.588878808590922e-05
Test_587,1.8800886292642813e-09,3.1424073840175066e-07,0.9999996838776488,1.5235783864131706e-12
Test_588,2.88421556151118e-06,0.0005095393184572402,0.9994874680725708,1.0839341061285122e-07
Test_589,0.005851773458762337,0.08732883487594024,0.9015612380361031,0.005258153629194378
Test_590,2.685521271880563e-09,1.462475464991963e-05,0.9999853725378586,2.1970841879282196e-11
Test_591,1.542193233656229e-06,1.3547665725287214e-05,0.9999849095693765,5.716640734727896e-10
Test_592,0.9999045753038815,4.487352660394918e-05,1.6046602082420117e-07,5.039070349375674e-05
Test_593,6.385129763154259e-08,1.7334329752885321e-06,0.9999982026992441,1.6482625980216943e-11
Test_594,1.5423374146696173e-06,0.8965273230215342,0.10346977939022073,1.3552508308296411e-06
Test_595,1.414637739425252e-06,5.636553720907984e-05,4.5196145188804744e-11,0.9999422197798558
Test_596,0.99999776367587,1.6666236956151176e-06,6.125257136919117e-08,5.084478632508467e-07
Test_597,1.3212095905109214e-06,2.9571235231572446e-05,1.7428998822791225e-11,0.9999691075377488
Test_598,0.0009163172255829001,0.2142514268431121,0.7843044048822361,0.0005278510490690413
